,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1022,2015-12-02,24317033.626647383,22965513.635973133,25880632.987149052,24317033.626647383,24317033.626647383,83429.43102900797,83429.43102900797,83429.43102900797,638617.2151337228,638617.2151337228,638617.2151337228,-555187.7841047148,-555187.7841047148,-555187.7841047148,0.0,0.0,0.0,24400463.05767639
1023,2015-12-03,24317808.518614445,22965939.505656805,25981321.377911642,24317808.518614445,24317808.518614445,77286.21496412499,77286.21496412499,77286.21496412499,648037.5147044434,648037.5147044434,648037.5147044434,-570751.2997403183,-570751.2997403183,-570751.2997403183,0.0,0.0,0.0,24395094.73357857
1024,2015-12-04,24318583.410581507,22980980.545501336,25893958.359572396,24318583.410581507,24318583.410581507,59085.04076421591,59085.04076421591,59085.04076421591,645406.8827422806,645406.8827422806,645406.8827422806,-586321.8419780647,-586321.8419780647,-586321.8419780647,0.0,0.0,0.0,24377668.451345723
1025,2015-12-07,24320908.086482693,22953859.080849472,25740379.72805024,24320908.086482693,24320908.086482693,7111.508347381633,7111.508347381633,7111.508347381633,641098.2329832301,641098.2329832301,641098.2329832301,-633986.7246358485,-633986.7246358485,-633986.7246358485,0.0,0.0,0.0,24328019.594830073
1026,2015-12-08,24321682.978449754,22869684.60132065,25802704.80362852,24321682.978449754,24321682.978449754,-2653.7038658913066,-2653.7038658913066,-2653.7038658913066,647695.6421778664,647695.6421778664,647695.6421778664,-650349.3460437577,-650349.3460437577,-650349.3460437577,0.0,0.0,0.0,24319029.274583865
1027,2015-12-09,24322457.870416813,22911550.25191826,25684205.81632532,24322457.870416813,24322457.870416813,-28326.221340896704,-28326.221340896704,-28326.221340896704,638617.2151337311,638617.2151337311,638617.2151337311,-666943.4364746279,-666943.4364746279,-666943.4364746279,0.0,0.0,0.0,24294131.649075914
1028,2015-12-10,24323232.762383875,22872979.219347727,25809661.66383538,24323232.762383875,24323232.762383875,-35673.96034765767,-35673.96034765767,-35673.96034765767,648037.514704196,648037.514704196,648037.514704196,-683711.4750518537,-683711.4750518537,-683711.4750518537,0.0,0.0,0.0,24287558.80203622
1029,2015-12-11,24324007.654350948,22772923.302427694,25678605.935013987,24324007.654350948,24324007.654350948,-55152.38407337141,-55152.38407337141,-55152.38407337141,645406.8827391019,645406.8827391019,645406.8827391019,-700559.2668124733,-700559.2668124733,-700559.2668124733,0.0,0.0,0.0,24268855.270277575
1030,2015-12-14,24392835.25086239,22855104.518097557,25729636.61758175,24392835.25086239,24392835.25086239,-109018.88739122558,-109018.88739122558,-109018.88739122558,641098.2329848066,641098.2329848066,641098.2329848066,-750117.1203760322,-750117.1203760322,-750117.1203760322,0.0,0.0,0.0,24283816.363471165
1031,2015-12-15,24415777.78303287,22811509.600792054,25709068.073540647,24415777.78303287,24415777.78303287,-117969.3505900855,-117969.3505900855,-117969.3505900855,647695.6421763264,647695.6421763264,647695.6421763264,-765664.9927664119,-765664.9927664119,-765664.9927664119,0.0,0.0,0.0,24297808.432442788
1032,2015-12-16,24438720.315203357,22846880.15072065,25820452.707975313,24438720.315203357,24438720.315203357,-141725.21499795085,-141725.21499795085,-141725.21499795085,638617.2151337264,638617.2151337264,638617.2151337264,-780342.4301316772,-780342.4301316772,-780342.4301316772,0.0,0.0,0.0,24296995.100205407
1033,2015-12-17,24461662.84737384,22893600.83645251,25686211.82412671,24461662.84737384,24461662.84737384,-145854.06795963168,-145854.06795963168,-145854.06795963168,648037.5147057229,648037.5147057229,648037.5147057229,-793891.5826653546,-793891.5826653546,-793891.5826653546,0.0,0.0,0.0,24315808.779414207
1034,2015-12-18,24484605.379544318,22848909.192718577,25902303.929152,24484605.379544318,24484605.379544318,-160638.3623119937,-160638.3623119937,-160638.3623119937,645406.8827424606,645406.8827424606,645406.8827424606,-806045.2450544543,-806045.2450544543,-806045.2450544543,0.0,0.0,0.0,24323967.017232325
1035,2015-12-21,24553432.976055767,22892109.734246194,25852665.124804784,24553432.976055767,24553432.976055767,-190369.42649762597,-190369.42649762597,-190369.42649762597,641098.2329847695,641098.2329847695,641098.2329847695,-831467.6594823955,-831467.6594823955,-831467.6594823955,0.0,0.0,0.0,24363063.54955814
1036,2015-12-22,24576375.508226246,22946071.168576673,25905797.648176458,24576375.508226246,24576375.508226246,-187731.06532044473,-187731.06532044473,-187731.06532044473,647695.642176584,647695.642176584,647695.642176584,-835426.7074970286,-835426.7074970286,-835426.7074970286,0.0,0.0,0.0,24388644.442905802
1037,2015-12-23,24599318.040396728,22940908.38294612,25936649.63788605,24599318.040396728,24599318.040396728,-198144.92021240364,-198144.92021240364,-198144.92021240364,638617.2151337267,638617.2151337267,638617.2151337267,-836762.1353461304,-836762.1353461304,-836762.1353461304,0.0,0.0,0.0,24401173.120184325
1038,2015-12-24,24622260.572567213,22832838.47012555,25938746.47277137,24622260.572567213,24622260.572567213,-187262.10878813989,-187262.10878813989,-187262.10878813989,648037.5147042698,648037.5147042698,648037.5147042698,-835299.6234924097,-835299.6234924097,-835299.6234924097,0.0,0.0,0.0,24434998.463779073
1039,2015-12-25,24645203.104737695,22976340.361363444,26027415.83069185,24645203.104737695,24645203.104737695,-185496.70329932045,-185496.70329932045,-185496.70329932045,645406.8827408869,645406.8827408869,645406.8827408869,-830903.5860402073,-830903.5860402073,-830903.5860402073,0.0,0.0,0.0,24459706.401438374
1040,2015-12-28,24714030.70124914,23093730.734915774,25952525.42380138,24714030.70124914,24714030.70124914,-158340.19924408227,-158340.19924408227,-158340.19924408227,641098.2329879594,641098.2329879594,641098.2329879594,-799438.4322320416,-799438.4322320416,-799438.4322320416,0.0,0.0,0.0,24555690.50200506
1041,2015-12-29,24736973.233419623,23131542.445151996,26030898.63361135,24736973.233419623,24736973.233419623,-135186.54889381997,-135186.54889381997,-135186.54889381997,647695.6421780441,647695.6421780441,647695.6421780441,-782882.1910718641,-782882.1910718641,-782882.1910718641,0.0,0.0,0.0,24601786.684525803
1042,2015-12-30,24759915.765590105,23137362.747195713,26108644.663731854,24759915.765590105,24759915.765590105,-124817.91114177418,-124817.91114177418,-124817.91114177418,638617.2151337283,638617.2151337283,638617.2151337283,-763435.1262755026,-763435.1262755026,-763435.1262755026,0.0,0.0,0.0,24635097.85444833
1043,2015-12-31,24782858.297760583,23159873.338426042,26182651.941444706,24782858.297760583,24782858.297760583,-93224.0566245723,-93224.0566245723,-93224.0566245723,648037.5147049098,648037.5147049098,648037.5147049098,-741261.571329482,-741261.571329482,-741261.571329482,0.0,0.0,0.0,24689634.24113601
1044,2016-01-01,24805800.829931073,23250794.103638448,26208375.77986711,24805800.829931073,24805800.829931073,-71168.7679357766,-71168.7679357766,-71168.7679357766,645406.882739313,645406.882739313,645406.882739313,-716575.6506750896,-716575.6506750896,-716575.6506750896,0.0,0.0,0.0,24734632.061995298
1045,2016-01-04,24874628.42644252,23391118.07962363,26372840.14206013,24874628.42644252,24874628.42644252,10849.843455314423,10849.843455314423,10849.843455314423,641098.2329845927,641098.2329845927,641098.2329845927,-630248.3895292782,-630248.3895292782,-630248.3895292782,0.0,0.0,0.0,24885478.269897833
1046,2016-01-05,24897570.958613,23414524.276268296,26413561.50945732,24897570.958613,24897570.958613,49195.653709838625,49195.653709838625,49195.653709838625,647695.6421765038,647695.6421765038,647695.6421765038,-598499.9884666651,-598499.9884666651,-598499.9884666651,0.0,0.0,0.0,24946766.61232284
1047,2016-01-06,24920513.490783487,23472433.49459005,26429621.784775767,24920513.490783487,24920513.490783487,72726.42530316295,72726.42530316295,72726.42530316295,638617.2151337301,638617.2151337301,638617.2151337301,-565890.7898305672,-565890.7898305672,-565890.7898305672,0.0,0.0,0.0,24993239.916086648
1048,2016-01-07,24943456.02295397,23569284.348643165,26528481.994732127,24943456.02295397,24943456.02295397,115218.05499343088,115218.05499343088,115218.05499343088,648037.5147046626,648037.5147046626,648037.5147046626,-532819.4597112316,-532819.4597112316,-532819.4597112316,0.0,0.0,0.0,25058674.0779474
1049,2016-01-08,24966398.555124447,23653622.59307476,26538244.458898727,24966398.555124447,24966398.555124447,145718.91553345005,145718.91553345005,145718.91553345005,645406.8827377392,645406.8827377392,645406.8827377392,-499687.96720428916,-499687.96720428916,-499687.96720428916,0.0,0.0,0.0,25112117.470657896
1050,2016-01-11,25035226.151635896,23788154.34764156,26714659.376119316,25035226.151635896,25035226.151635896,237288.1436966763,237288.1436966763,237288.1436966763,641098.2329861692,641098.2329861692,641098.2329861692,-403810.08928949275,-403810.08928949275,-403810.08928949275,0.0,0.0,0.0,25272514.295332573
1051,2016-01-12,25058168.683806375,23865113.75998984,26736495.107164286,25058168.683806375,25058168.683806375,273489.987104988,273489.987104988,273489.987104988,647695.6421767614,647695.6421767614,647695.6421767614,-374205.6550717734,-374205.6550717734,-374205.6550717734,0.0,0.0,0.0,25331658.670911364
1052,2016-01-13,25081111.215976857,23970986.712078914,26850811.72543098,25081111.215976857,25081111.215976857,292331.30160869344,292331.30160869344,292331.30160869344,638617.2151337254,638617.2151337254,638617.2151337254,-346285.91352503194,-346285.91352503194,-346285.91352503194,0.0,0.0,0.0,25373442.51758555
1053,2016-01-14,25104053.748147342,23974506.71996395,26882827.47033084,25104053.748147342,25104053.748147342,327748.13036881894,327748.13036881894,327748.13036881894,648037.5147049834,648037.5147049834,648037.5147049834,-320289.3843361645,-320289.3843361645,-320289.3843361645,0.0,0.0,0.0,25431801.87851616
1054,2016-01-15,25126996.280317824,24042046.64157258,26898373.230646264,25126996.280317824,25126996.280317824,349004.57329811965,349004.57329811965,349004.57329811965,645406.8827410982,645406.8827410982,645406.8827410982,-296402.30944297847,-296402.30944297847,-296402.30944297847,0.0,0.0,0.0,25476000.853615943
1055,2016-01-18,25195823.876829267,24130544.291553427,27151789.248205144,25195823.876829267,25195823.876829267,402703.3977912305,402703.3977912305,402703.3977912305,641098.2329877455,641098.2329877455,641098.2329877455,-238394.83519651493,-238394.83519651493,-238394.83519651493,0.0,0.0,0.0,25598527.274620496
1056,2016-01-19,25218766.408999752,24100300.559958898,26900788.203941233,25218766.408999752,25218766.408999752,424054.9122105426,424054.9122105426,424054.9122105426,647695.6421785249,647695.6421785249,647695.6421785249,-223640.7299679823,-223640.7299679823,-223640.7299679823,0.0,0.0,0.0,25642821.321210295
1057,2016-01-20,25241708.941170234,24319521.035318453,27046772.903860863,25241708.941170234,25241708.941170234,427574.90171690006,427574.90171690006,427574.90171690006,638617.215133733,638617.215133733,638617.215133733,-211042.31341683297,-211042.31341683297,-211042.31341683297,0.0,0.0,0.0,25669283.842887133
1058,2016-01-21,25264651.473340712,24265056.46773595,27206541.957192205,25264651.473340712,25264651.473340712,447604.5589820741,447604.5589820741,447604.5589820741,648037.5147047363,648037.5147047363,648037.5147047363,-200432.95572266218,-200432.95572266218,-200432.95572266218,0.0,0.0,0.0,25712256.032322787
1059,2016-01-22,25287594.005511194,24296469.21928029,27138933.52467879,25287594.005511194,25287594.005511194,453811.8839733433,453811.8839733433,453811.8839733433,645406.8827379192,645406.8827379192,645406.8827379192,-191594.9987645759,-191594.9987645759,-191594.9987645759,0.0,0.0,0.0,25741405.88948454
1060,2016-01-25,25356421.602022644,24283478.388270568,27294031.696196675,25356421.602022644,25356421.602022644,468192.8516313734,468192.8516313734,468192.8516313734,641098.2329859923,641098.2329859923,641098.2329859923,-172905.3813546189,-172905.3813546189,-172905.3813546189,0.0,0.0,0.0,25824614.453654017
1061,2016-01-26,25379364.134193122,24327033.925343595,27354987.427034717,25379364.134193122,25379364.134193122,479499.4580908815,479499.4580908815,479499.4580908815,647695.6421787827,647695.6421787827,647695.6421787827,-168196.18408790126,-168196.18408790126,-168196.18408790126,0.0,0.0,0.0,25858863.592284005
1062,2016-01-27,25402306.666363608,24275226.044058826,27274959.21935115,25402306.666363608,25402306.666363608,474957.63525064994,474957.63525064994,474957.63525064994,638617.2151337282,638617.2151337282,638617.2151337282,-163659.57988307835,-163659.57988307835,-163659.57988307835,0.0,0.0,0.0,25877264.30161426
1063,2016-01-28,25425249.19853409,24484016.037389185,27343191.668683108,25425249.19853409,25425249.19853409,489100.0421713135,489100.0421713135,489100.0421713135,648037.5147053761,648037.5147053761,648037.5147053761,-158937.47253406263,-158937.47253406263,-158937.47253406263,0.0,0.0,0.0,25914349.240705404
1064,2016-01-29,25448191.730704572,24418476.805747464,27376598.038419273,25448191.730704572,25448191.730704572,491724.3233057987,491724.3233057987,491724.3233057987,645406.8827379504,645406.8827379504,645406.8827379504,-153682.5594321518,-153682.5594321518,-153682.5594321518,0.0,0.0,0.0,25939916.05401037
1065,2016-02-01,25517019.327216018,24502275.120914526,27511353.0249533,25517019.327216018,25517019.327216018,509478.4826585087,509478.4826585087,509478.4826585087,641098.2329859555,641098.2329859555,641098.2329859555,-131619.7503274468,-131619.7503274468,-131619.7503274468,0.0,0.0,0.0,26026497.809874527
1066,2016-02-02,25539961.8593865,24620269.570647553,27612604.548665885,25539961.8593865,25539961.8593865,526375.0204415714,526375.0204415714,526375.0204415714,647695.6421772424,647695.6421772424,647695.6421772424,-121320.62173567113,-121320.62173567113,-121320.62173567113,0.0,0.0,0.0,26066336.879828073
1067,2016-02-03,25562904.391556982,24658206.3138706,27670733.560628276,25562904.391556982,25562904.391556982,529368.9407358784,529368.9407358784,529368.9407358784,638617.2151337233,638617.2151337233,638617.2151337233,-109248.27439784499,-109248.27439784499,-109248.27439784499,0.0,0.0,0.0,26092273.332292862
1068,2016-02-04,25585846.923727468,24649176.40940106,27543672.590243928,25585846.923727468,25585846.923727468,552728.7834018505,552728.7834018505,552728.7834018505,648037.5147060159,648037.5147060159,648037.5147060159,-95308.73130416556,-95308.73130416556,-95308.73130416556,0.0,0.0,0.0,26138575.70712932
1069,2016-02-05,25608789.455897946,24613956.66321996,27632911.066126455,25608789.455897946,25608789.455897946,565935.0214061275,565935.0214061275,565935.0214061275,645406.8827430321,645406.8827430321,645406.8827430321,-79471.86133690456,-79471.86133690456,-79471.86133690456,0.0,0.0,0.0,26174724.477304075
1070,2016-02-08,25677617.052409396,24830884.043014903,27680080.76746844,25677617.052409396,25677617.052409396,619829.5139635832,619829.5139635832,619829.5139635832,641098.2329891451,641098.2329891451,641098.2329891451,-21268.719025561928,-21268.719025561928,-21268.719025561928,0.0,0.0,0.0,26297446.56637298
1071,2016-02-09,25700559.58457988,24929775.583104007,27776762.59575759,25700559.58457988,25700559.58457988,648835.4133462321,648835.4133462321,648835.4133462321,647695.6421775002,647695.6421775002,647695.6421775002,1139.7711687319816,1139.7711687319816,1139.7711687319816,0.0,0.0,0.0,26349394.997926112
1072,2016-02-10,25723502.116750363,24981725.345342454,27893803.291018058,25723502.116750363,25723502.116750363,663238.1826963834,663238.1826963834,663238.1826963834,638617.215133731,638617.215133731,638617.215133731,24620.967562652346,24620.967562652346,24620.967562652346,0.0,0.0,0.0,26386740.299446747
